customer_id,age,gender,income,subscription_type,avg_watch_time,complaints,feedback_score,churn
CUST08805,42,Female,21208,Basic,2.53,0,4,1
CUST08806,57,Female,64085,Basic,3.73,2,4,0
CUST08807,30,Female,85572,Basic,2.14,1,3,0
CUST08808,21,Female,85234,Basic,2.65,2,4,0
CUST08809,63,Female,103748,Basic,1.88,0,1,0
CUST08810,31,Female,31252,Premium,2.32,2,5,0
CUST08811,30,Female,105261,Standard,2.38,1,2,1
CUST08812,44,Female,27006,Basic,1.56,1,1,0
CUST08813,23,Male,133371,Premium,1.35,1,2,1
CUST08814,34,Female,109595,Basic,2.64,1,1,0
CUST08815,53,Female,90883,Premium,2.45,0,5,0
CUST08816,57,Male,52171,Standard,3.47,2,3,1
CUST08817,66,Female,48517,Premium,2.0,1,5,0
CUST08818,52,Male,44274,Premium,1.01,0,2,0
CUST08819,34,Male,53577,Standard,2.01,1,2,0
CUST08820,58,Female,47648,Standard,2.77,3,4,1
CUST08821,19,Male,89654,Premium,-0.12,2,3,0
CUST08822,30,Female,37910,Basic,1.99,3,5,0
CUST08823,69,Female,146399,Basic,2.67,2,5,0
CUST08824,19,Male,98619,Standard,2.23,2,2,0
CUST08825,69,Male,69647,Basic,1.64,3,3,0
CUST08826,45,Male,98723,Standard,0.8,0,5,0
CUST08827,60,Female,20424,Premium,1.99,3,3,0
CUST08828,43,Female,71899,Premium,0.78,2,3,1
CUST08829,39,Male,46641,Basic,2.67,1,5,0
CUST08830,64,Female,54750,Standard,2.06,0,3,0
CUST08831,60,Female,136156,Basic,3.49,0,1,1
CUST08832,20,Male,142416,Basic,0.05,1,2,1
CUST08833,52,Male,101454,Premium,1.66,1,3,0
CUST08834,29,Male,43154,Basic,2.73,2,3,0
CUST08835,41,Male,68166,Premium,3.14,0,1,0
CUST08836,22,Male,31992,Standard,2.77,1,4,0
CUST08837,37,Male,54001,Basic,1.05,0,3,0
CUST08838,56,Male,128293,Premium,1.52,3,5,0
CUST08839,56,Male,34546,Basic,-0.24,5,4,0
CUST08840,30,Male,61524,Standard,2.05,1,4,0
CUST08841,58,Male,88555,Basic,3.16,0,1,1
CUST08842,62,Female,21304,Basic,2.01,2,5,0
CUST08843,29,Female,142722,Premium,2.58,0,4,0
CUST08844,30,Male,132448,Standard,2.55,5,3,0
CUST08845,27,Female,69284,Standard,1.68,0,1,1
CUST08846,50,Female,102368,Standard,-0.43,3,1,0
CUST08847,57,Female,108327,Basic,3.34,4,1,1
CUST08848,33,Female,30022,Premium,2.43,1,2,1
CUST08849,62,Female,95886,Basic,0.75,1,4,0
CUST08850,52,Female,97354,Basic,2.37,3,5,0
CUST08851,20,Male,53617,Basic,2.2,2,5,0
CUST08852,22,Male,140045,Standard,3.31,2,2,0
CUST08853,43,Female,89498,Premium,2.47,0,3,0
CUST08854,28,Female,78824,Standard,2.48,0,4,0
CUST08855,24,Male,143780,Basic,2.2,0,1,0
CUST08856,27,Female,90390,Basic,1.23,2,2,0
CUST08857,59,Female,54307,Premium,2.67,1,2,1
CUST08858,69,Female,136587,Standard,1.97,1,4,0
CUST08859,51,Female,149884,Basic,1.05,2,5,0
CUST08860,20,Female,88480,Basic,1.34,2,4,0
CUST08861,25,Male,139645,Premium,0.86,1,5,0
CUST08862,48,Male,42327,Basic,3.06,3,4,1
CUST08863,28,Female,23244,Standard,3.98,1,5,0
CUST08864,62,Male,42720,Standard,3.16,4,2,1
CUST08865,24,Female,45090,Basic,2.38,1,5,0
CUST08866,62,Female,84277,Basic,1.93,2,4,0
CUST08867,19,Female,131559,Basic,1.71,0,3,0
CUST08868,23,Female,119895,Premium,1.01,1,4,0
CUST08869,58,Female,142641,Premium,3.95,1,2,0
CUST08870,49,Female,68536,Standard,0.97,0,5,1
CUST08871,37,Female,27855,Standard,1.15,0,5,0
CUST08872,51,Female,142483,Basic,1.8,1,5,0
CUST08873,67,Female,142963,Basic,1.89,3,2,1
CUST08874,33,Male,138430,Basic,2.6,0,4,0
CUST08875,42,Female,147773,Premium,1.33,1,5,1
CUST08876,29,Male,136815,Premium,0.01,0,3,0
CUST08877,24,Male,21601,Basic,1.77,3,3,0
CUST08878,56,Female,51952,Basic,1.84,2,1,1
CUST08879,34,Male,131113,Standard,1.75,1,3,0
CUST08880,62,Female,70374,Premium,1.74,2,1,0
CUST08881,28,Female,25690,Basic,1.65,3,5,0
CUST08882,23,Female,32521,Premium,0.68,1,2,0
CUST08883,40,Female,120146,Basic,3.46,0,2,0
CUST08884,44,Male,96019,Basic,3.41,2,2,1
CUST08885,63,Male,28058,Standard,3.4,2,5,1
CUST08886,23,Female,33704,Standard,0.81,2,5,0
CUST08887,55,Male,78933,Standard,2.4,0,4,0
CUST08888,19,Male,91101,Basic,1.58,7,3,1
CUST08889,39,Male,63856,Standard,1.52,2,5,0
CUST08890,37,Female,57256,Basic,1.07,1,3,1
CUST08891,42,Male,77352,Premium,4.57,1,2,1
CUST08892,32,Male,147588,Premium,1.75,1,3,0
CUST08893,66,Male,50615,Basic,1.08,4,4,1
CUST08894,46,Female,141638,Standard,2.14,2,2,1
CUST08895,25,Male,127210,Standard,2.76,1,3,0
CUST08896,54,Male,21927,Premium,1.86,3,4,1
CUST08897,66,Female,35512,Basic,2.24,2,3,0
CUST08898,69,Male,28301,Basic,3.0,5,4,0
CUST08899,50,Female,106849,Basic,1.05,0,3,0
CUST08900,39,Female,93993,Premium,2.18,2,2,1
CUST08901,67,Female,91028,Premium,1.36,2,2,1
CUST08902,64,Female,88759,Standard,1.23,1,1,0
CUST08903,22,Female,108047,Basic,3.75,2,4,0
CUST08904,56,Female,106991,Basic,1.91,1,3,1
CUST08905,35,Male,83058,Basic,0.94,0,3,1
CUST08906,55,Female,119258,Basic,1.89,2,3,0
CUST08907,54,Male,84926,Premium,0.79,3,5,0
CUST08908,47,Male,43434,Standard,1.78,1,4,1
CUST08909,68,Female,50341,Premium,1.32,0,3,0
CUST08910,48,Male,127845,Standard,2.51,1,1,1
CUST08911,27,Male,35007,Basic,3.94,2,2,1
CUST08912,32,Male,119878,Basic,1.83,4,5,1
CUST08913,59,Female,46799,Basic,1.36,1,5,0
CUST08914,65,Male,75820,Basic,2.09,2,2,0
CUST08915,61,Male,35674,Basic,3.49,1,5,0
CUST08916,35,Female,35426,Premium,2.52,2,1,1
CUST08917,40,Male,92631,Standard,1.86,1,1,0
CUST08918,50,Male,64791,Premium,-0.07,1,2,1
CUST08919,33,Male,109640,Basic,1.95,2,4,1
CUST08920,55,Female,23255,Standard,2.78,1,5,0
CUST08921,52,Male,53826,Standard,2.96,0,3,0
CUST08922,51,Male,120261,Basic,3.31,1,3,0
CUST08923,45,Female,108568,Standard,1.33,0,1,1
CUST08924,19,Female,24944,Premium,1.6,1,4,0
CUST08925,47,Female,57826,Premium,1.88,2,4,0
CUST08926,30,Male,50497,Premium,2.71,2,5,0
CUST08927,58,Female,47723,Premium,1.74,1,5,0
CUST08928,33,Female,55287,Standard,2.52,0,2,1
CUST08929,22,Female,31845,Premium,1.62,0,1,1
CUST08930,45,Male,109833,Standard,1.29,3,2,1
CUST08931,56,Female,88106,Basic,3.11,2,2,0
CUST08932,62,Female,113039,Premium,2.31,2,4,0
CUST08933,37,Female,92986,Basic,2.75,2,5,1
CUST08934,41,Female,105807,Premium,1.79,1,3,0
CUST08935,44,Female,126007,Basic,2.8,2,2,0
CUST08936,47,Male,75569,Basic,0.94,2,1,1
CUST08937,62,Male,101434,Basic,1.1,2,2,0
CUST08938,44,Female,99925,Basic,2.94,2,3,1
CUST08939,43,Female,133718,Basic,1.93,3,3,0
CUST08940,24,Female,45463,Standard,1.75,1,1,1
CUST08941,59,Male,20744,Standard,1.08,3,3,0
CUST08942,64,Male,108340,Premium,2.8,1,3,0
CUST08943,55,Male,56282,Standard,3.87,1,3,0
CUST08944,22,Male,72082,Basic,2.61,1,2,1
CUST08945,40,Female,74689,Standard,1.55,3,1,1
CUST08946,45,Female,96407,Standard,3.39,0,2,1
CUST08947,51,Female,99072,Basic,2.36,2,1,1
CUST08948,32,Female,108633,Standard,1.57,1,3,0
CUST08949,49,Male,84766,Basic,3.28,2,3,0
CUST08950,43,Female,85711,Standard,1.82,1,5,0
CUST08951,65,Male,135253,Basic,0.56,3,3,0
CUST08952,48,Male,23217,Premium,1.68,0,1,1
CUST08953,36,Female,100642,Standard,2.53,1,4,1
CUST08954,26,Male,50359,Premium,1.28,2,1,1
CUST08955,46,Male,132000,Basic,0.13,0,3,0
CUST08956,68,Female,73509,Basic,3.47,2,3,0
CUST08957,56,Male,81970,Premium,4.99,1,4,0
CUST08958,21,Male,42357,Basic,1.52,3,3,0
CUST08959,20,Female,62354,Basic,1.37,4,5,0
CUST08960,46,Male,58570,Basic,0.65,2,4,0
CUST08961,69,Male,27034,Basic,1.18,0,2,1
CUST08962,28,Female,36263,Basic,0.47,2,5,0
CUST08963,50,Male,62180,Basic,0.7,4,1,0
CUST08964,55,Female,70099,Basic,2.0,2,5,0
CUST08965,28,Male,94312,Basic,0.42,1,5,0
CUST08966,44,Male,129358,Premium,0.53,1,3,0
CUST08967,50,Female,95348,Standard,2.21,1,2,0
CUST08968,38,Female,105275,Basic,1.38,2,4,1
CUST08969,56,Male,46925,Premium,2.36,0,5,0
CUST08970,48,Female,139939,Basic,1.66,0,3,0
CUST08971,55,Male,39575,Standard,1.81,1,5,0
CUST08972,63,Female,42231,Basic,2.78,1,2,1
CUST08973,19,Male,96935,Premium,1.45,6,4,1
CUST08974,44,Male,67731,Premium,2.71,2,3,0
CUST08975,53,Male,43100,Standard,1.58,0,5,1
CUST08976,28,Male,30768,Basic,1.18,2,2,0
CUST08977,64,Male,149057,Premium,0.93,1,1,1
CUST08978,35,Female,118835,Standard,0.34,2,1,0
CUST08979,18,Female,135919,Standard,0.76,2,2,1
CUST08980,52,Male,79337,Basic,0.23,3,4,1
CUST08981,52,Male,136385,Premium,1.01,1,5,1
CUST08982,48,Female,138058,Basic,2.82,0,5,0
CUST08983,45,Female,70697,Basic,1.99,2,2,0
CUST08984,56,Female,31357,Basic,1.61,2,5,0
CUST08985,18,Female,86973,Premium,1.31,5,4,1
CUST08986,42,Female,44946,Standard,1.92,2,2,0
CUST08987,60,Male,106424,Basic,2.03,3,1,1
CUST08988,55,Male,91038,Basic,0.88,2,1,0
CUST08989,37,Female,125912,Premium,2.46,1,3,0
CUST08990,20,Female,75149,Basic,1.67,1,1,1
CUST08991,68,Female,25566,Standard,2.3,1,5,0
CUST08992,19,Female,142474,Basic,1.97,3,4,1
CUST08993,35,Female,61576,Standard,0.58,1,4,1
CUST08994,61,Female,73318,Basic,3.3,0,3,0
CUST08995,27,Female,89550,Basic,1.99,1,5,1
CUST08996,22,Female,147059,Basic,1.63,3,2,1
CUST08997,26,Female,71408,Standard,2.58,1,3,0
CUST08998,19,Male,73506,Basic,0.84,4,5,1
CUST08999,51,Female,137998,Basic,0.43,0,2,1
CUST09000,55,Female,99149,Basic,2.56,2,1,1
CUST09001,48,Male,60167,Standard,3.15,2,1,1
CUST09002,27,Male,53699,Basic,2.29,2,2,1
CUST09003,67,Male,137017,Premium,2.81,3,3,0
CUST09004,29,Female,69545,Standard,0.73,5,2,0
CUST09005,53,Female,120769,Premium,1.64,2,5,1
CUST09006,38,Female,72429,Basic,1.34,1,2,1
CUST09007,66,Female,133927,Standard,3.03,2,5,0
CUST09008,64,Male,107350,Standard,2.49,1,5,0
CUST09009,23,Female,43386,Basic,3.03,2,1,1
CUST09010,65,Female,79273,Premium,1.38,3,5,0
CUST09011,66,Male,132312,Standard,0.87,0,4,0
CUST09012,20,Female,61585,Standard,3.33,2,1,1
CUST09013,27,Female,124292,Standard,2.03,1,1,1
CUST09014,22,Female,27509,Standard,3.06,2,2,1
CUST09015,63,Female,107852,Standard,1.94,0,5,0
CUST09016,43,Male,131153,Basic,4.2,1,2,0
CUST09017,38,Male,96607,Standard,3.18,1,5,0
CUST09018,62,Male,113278,Premium,1.84,1,1,1
CUST09019,43,Male,132385,Standard,2.02,0,4,0
CUST09020,55,Female,98764,Basic,2.02,3,1,1
CUST09021,61,Female,97150,Basic,0.86,1,3,1
CUST09022,43,Female,95837,Premium,1.52,2,2,1
CUST09023,25,Male,144045,Standard,1.44,0,4,0
CUST09024,22,Male,83305,Premium,2.23,2,2,0
CUST09025,32,Male,121085,Premium,1.18,0,5,0
CUST09026,33,Female,62851,Premium,1.85,2,2,1
CUST09027,18,Female,96910,Premium,1.63,2,1,1
CUST09028,33,Male,54407,Standard,2.08,0,1,0
CUST09029,54,Male,66606,Basic,3.47,1,2,0
CUST09030,20,Female,127277,Basic,3.1,0,5,0
CUST09031,69,Female,99518,Standard,0.69,0,5,1
CUST09032,64,Female,116794,Premium,1.95,0,4,0
CUST09033,48,Male,65652,Standard,1.7,2,1,1
CUST09034,30,Male,30248,Premium,1.35,3,2,0
CUST09035,33,Male,30515,Premium,4.15,2,4,0
CUST09036,60,Male,120578,Standard,1.47,1,3,0
CUST09037,38,Female,112345,Standard,1.54,1,4,1
CUST09038,19,Female,30830,Premium,3.75,1,3,0
CUST09039,44,Female,80631,Premium,2.97,2,3,0
CUST09040,55,Male,120784,Premium,1.56,0,4,0
CUST09041,43,Female,145496,Premium,2.76,1,1,1
CUST09042,55,Female,26799,Standard,1.76,1,4,1
CUST09043,63,Female,94083,Basic,1.83,1,4,0
CUST09044,42,Female,117098,Basic,1.19,2,1,0
CUST09045,28,Female,34328,Premium,-0.43,0,1,1
CUST09046,25,Male,32679,Basic,0.58,2,1,1
CUST09047,25,Female,41058,Basic,0.9,5,1,1
CUST09048,50,Female,146226,Basic,2.42,1,1,0
CUST09049,24,Male,117773,Basic,2.15,1,1,1
CUST09050,55,Male,66696,Basic,3.09,3,4,0
CUST09051,38,Female,105442,Basic,0.8,1,2,0
CUST09052,25,Female,128963,Premium,3.79,0,2,0
CUST09053,68,Female,58872,Premium,3.69,2,2,1
CUST09054,38,Female,74971,Premium,2.04,3,4,0
CUST09055,37,Male,102083,Standard,1.31,0,1,1
CUST09056,25,Female,43306,Basic,1.37,1,3,1
CUST09057,63,Male,48210,Basic,2.2,1,1,0
CUST09058,48,Female,65693,Standard,3.88,1,5,0
CUST09059,67,Female,48239,Basic,1.91,3,1,1
CUST09060,46,Female,113366,Premium,0.42,3,2,1
CUST09061,65,Male,88917,Premium,3.9,2,1,0
CUST09062,26,Female,120368,Standard,1.6,0,1,1
CUST09063,32,Female,124893,Premium,3.45,3,5,0
CUST09064,47,Male,114377,Standard,2.63,2,3,0
CUST09065,43,Female,27447,Premium,1.85,2,3,0
CUST09066,27,Male,105904,Basic,2.97,1,2,1
CUST09067,46,Female,40271,Premium,1.27,2,3,0
CUST09068,33,Male,85875,Standard,1.71,0,2,1
CUST09069,53,Male,139509,Basic,1.47,2,4,0
CUST09070,37,Male,138469,Standard,1.8,2,5,0
CUST09071,62,Female,105510,Basic,2.55,0,1,0
CUST09072,54,Male,112045,Basic,2.54,0,5,0
CUST09073,39,Male,123434,Premium,0.44,2,3,0
CUST09074,24,Female,76843,Premium,1.46,1,1,1
CUST09075,40,Male,46221,Basic,1.64,2,5,0
CUST09076,58,Female,147108,Premium,2.59,2,5,0
CUST09077,57,Female,84388,Premium,0.6,4,2,1
CUST09078,46,Male,112799,Standard,2.71,3,4,0
CUST09079,33,Male,76467,Premium,0.87,0,5,0
CUST09080,55,Female,93269,Basic,2.25,0,1,1
CUST09081,45,Male,131414,Premium,3.11,4,4,1
CUST09082,65,Male,90585,Basic,0.77,2,4,1
CUST09083,55,Male,63086,Basic,2.24,5,1,0
CUST09084,48,Male,130937,Standard,1.81,0,4,0
CUST09085,31,Female,106624,Basic,1.02,1,3,0
CUST09086,50,Female,101144,Basic,0.78,2,4,0
CUST09087,26,Male,20638,Standard,1.29,2,2,1
CUST09088,44,Female,93245,Basic,1.19,3,4,0
CUST09089,41,Male,90679,Standard,1.79,2,5,0
CUST09090,30,Male,82934,Basic,1.57,1,4,0
CUST09091,43,Male,86760,Premium,2.42,0,2,1
CUST09092,46,Male,67234,Standard,2.81,2,2,1
CUST09093,68,Female,81049,Standard,0.47,3,4,1
CUST09094,66,Male,83843,Basic,1.75,3,3,0
CUST09095,60,Female,68047,Standard,1.05,0,4,0
CUST09096,45,Male,130406,Basic,0.91,1,1,1
CUST09097,45,Female,122549,Standard,0.43,1,2,1
CUST09098,25,Female,29741,Standard,0.36,1,4,0
CUST09099,40,Female,140111,Premium,1.48,2,3,1
CUST09100,46,Female,83004,Basic,2.39,2,3,0
CUST09101,22,Male,81489,Premium,2.39,1,3,1
CUST09102,59,Female,42991,Standard,0.95,2,5,0
CUST09103,24,Male,125711,Basic,0.85,1,5,1
CUST09104,59,Female,46081,Premium,2.24,2,5,0
CUST09105,53,Female,142761,Standard,1.57,2,1,1
CUST09106,58,Female,133094,Premium,2.89,1,1,1
CUST09107,44,Male,77304,Standard,0.89,5,4,0
CUST09108,63,Female,35642,Standard,0.14,3,5,0
CUST09109,19,Male,147310,Basic,2.61,1,5,0
CUST09110,42,Male,95103,Basic,0.11,0,1,1
CUST09111,26,Male,127163,Basic,0.55,1,3,1
CUST09112,44,Female,124072,Standard,1.33,3,3,0
CUST09113,18,Female,137062,Premium,1.72,0,2,0
CUST09114,40,Female,138778,Basic,2.6,5,4,1
CUST09115,27,Female,37399,Basic,0.99,0,4,1
CUST09116,59,Female,53103,Basic,3.32,1,5,0
CUST09117,69,Female,131257,Basic,0.48,2,1,1
CUST09118,42,Female,35330,Standard,1.63,0,4,1
CUST09119,20,Male,36464,Premium,2.83,2,3,0
CUST09120,23,Female,22134,Standard,2.88,4,1,0
CUST09121,23,Male,144679,Standard,-0.96,2,5,0
CUST09122,19,Male,69409,Standard,4.71,4,5,1
CUST09123,35,Female,115198,Basic,1.68,0,4,0
CUST09124,40,Female,20184,Premium,2.28,3,4,1
CUST09125,19,Male,115923,Standard,1.67,1,2,0
CUST09126,29,Male,141529,Standard,4.14,0,4,0
CUST09127,39,Female,69274,Standard,3.29,0,4,0
CUST09128,54,Male,126360,Basic,4.11,1,3,0
CUST09129,37,Male,92799,Basic,2.47,3,3,0
CUST09130,56,Male,139388,Standard,2.91,4,1,1
CUST09131,41,Male,75810,Basic,0.96,1,4,1
CUST09132,65,Female,98727,Premium,1.74,2,4,0
CUST09133,37,Female,89050,Basic,2.91,3,5,0
CUST09134,18,Male,140321,Standard,2.32,0,3,0
CUST09135,18,Male,52734,Premium,2.11,0,5,1
CUST09136,34,Male,91613,Basic,1.22,0,4,0
CUST09137,18,Female,70546,Standard,3.17,1,3,0
CUST09138,69,Female,55120,Premium,3.15,2,4,0
CUST09139,62,Male,68484,Premium,3.04,0,2,1
CUST09140,47,Male,80563,Premium,2.29,2,5,0
CUST09141,58,Male,95036,Basic,2.01,2,3,0
CUST09142,64,Female,100528,Premium,3.12,1,3,0
CUST09143,20,Male,75113,Basic,2.94,2,4,1
CUST09144,63,Male,73096,Standard,1.11,1,4,0
CUST09145,28,Male,30133,Basic,2.32,1,1,1
CUST09146,41,Male,26405,Basic,2.66,1,1,0
CUST09147,39,Male,50269,Standard,1.33,0,5,0
CUST09148,61,Female,102410,Basic,2.9,2,3,0
CUST09149,62,Female,116993,Basic,2.72,1,4,0
CUST09150,43,Female,135742,Standard,1.58,0,5,1
CUST09151,30,Male,37085,Premium,0.64,1,3,0
CUST09152,18,Female,55702,Standard,2.59,1,4,0
CUST09153,41,Male,140075,Premium,3.96,1,1,1
CUST09154,27,Female,99883,Basic,2.26,1,3,0
CUST09155,52,Female,33502,Standard,2.64,0,4,0
CUST09156,41,Male,66479,Premium,0.83,0,5,0
CUST09157,45,Male,99384,Basic,1.95,1,5,0
CUST09158,53,Male,107957,Basic,1.89,1,2,1
CUST09159,33,Female,34426,Basic,1.11,2,3,0
CUST09160,57,Male,90231,Premium,2.44,1,5,1
CUST09161,33,Female,134507,Premium,2.4,0,3,0
CUST09162,34,Female,35860,Premium,1.71,2,5,0
CUST09163,68,Female,66865,Basic,1.99,0,3,0
CUST09164,32,Male,67404,Premium,4.05,1,3,0
CUST09165,33,Male,111246,Standard,1.38,1,3,0
CUST09166,32,Male,77423,Premium,0.87,0,2,1
CUST09167,51,Female,110947,Premium,0.84,1,1,0
CUST09168,28,Female,94379,Basic,2.25,4,3,1
CUST09169,18,Male,51152,Standard,-0.54,1,1,0
CUST09170,32,Female,135104,Standard,1.49,0,1,1
CUST09171,43,Female,101109,Standard,1.03,0,1,0
CUST09172,68,Female,123870,Premium,1.94,1,5,0
CUST09173,21,Male,50737,Basic,1.95,0,4,0
CUST09174,60,Female,74325,Premium,2.34,1,1,0
CUST09175,22,Female,58767,Basic,2.62,1,3,0
CUST09176,52,Male,113792,Standard,3.14,2,4,0
CUST09177,30,Male,122170,Premium,1.65,1,5,0
CUST09178,27,Male,61705,Basic,1.33,0,2,0
CUST09179,28,Male,22002,Premium,2.85,1,1,0
CUST09180,35,Male,102159,Basic,0.34,2,1,0
CUST09181,51,Male,80237,Standard,2.76,0,5,0
CUST09182,56,Female,136632,Premium,2.14,2,3,0
CUST09183,58,Female,75713,Standard,2.45,3,3,0
CUST09184,59,Female,61815,Premium,2.36,1,4,0
CUST09185,67,Female,84997,Premium,2.14,3,4,0
CUST09186,40,Male,80859,Basic,2.18,3,3,0
CUST09187,24,Female,134229,Basic,0.89,2,2,0
CUST09188,56,Male,145526,Basic,1.35,1,3,0
CUST09189,20,Male,83236,Standard,3.78,0,2,1
CUST09190,29,Female,107787,Standard,2.67,3,5,0
CUST09191,24,Female,137882,Premium,3.06,2,2,1
CUST09192,66,Male,98243,Basic,1.65,3,5,0
CUST09193,43,Male,109653,Standard,2.08,1,1,1
CUST09194,50,Male,42743,Premium,2.53,0,3,0
CUST09195,54,Male,76739,Standard,3.21,3,4,0
CUST09196,65,Female,139492,Premium,1.85,2,1,0
CUST09197,32,Male,96326,Basic,2.48,1,4,0
CUST09198,19,Female,133605,Premium,2.71,2,2,1
CUST09199,58,Male,118156,Premium,2.93,2,3,0
CUST09200,24,Male,101132,Basic,1.8,2,3,0
CUST09201,49,Male,50339,Basic,3.28,0,3,0
CUST09202,21,Female,54121,Premium,0.58,3,1,0
CUST09203,37,Male,62995,Standard,0.87,1,5,0
CUST09204,67,Female,72032,Basic,2.48,4,2,1
CUST09205,53,Female,134132,Premium,2.45,1,1,1
CUST09206,49,Female,69831,Basic,1.77,1,1,1
CUST09207,45,Male,61446,Basic,1.56,4,5,1
CUST09208,30,Female,138308,Standard,1.57,1,4,0
CUST09209,18,Female,146530,Basic,1.1,0,4,0
CUST09210,52,Male,65678,Premium,1.96,3,3,1
CUST09211,65,Male,144318,Premium,0.44,3,1,1
CUST09212,47,Female,40698,Basic,3.13,0,5,0
CUST09213,53,Female,125168,Basic,2.38,1,5,0
CUST09214,42,Male,100252,Standard,3.29,2,4,1
CUST09215,33,Female,116342,Standard,2.16,2,5,0
CUST09216,36,Female,103404,Standard,1.96,2,4,0
CUST09217,18,Female,67918,Premium,2.13,0,4,0
CUST09218,22,Male,116666,Standard,1.3,1,1,1
CUST09219,68,Female,135378,Premium,0.76,3,2,1
CUST09220,39,Male,77235,Standard,1.02,0,3,0
CUST09221,41,Male,26125,Premium,1.57,1,2,1
CUST09222,60,Male,127508,Basic,1.12,3,5,0
CUST09223,62,Female,141356,Premium,3.35,1,2,1
CUST09224,69,Male,147422,Basic,1.29,0,2,1
CUST09225,54,Female,120651,Premium,2.39,1,4,0
CUST09226,53,Male,67511,Premium,2.58,1,1,1
CUST09227,53,Female,122012,Basic,3.24,4,5,1
CUST09228,21,Female,49046,Premium,2.68,2,3,0
CUST09229,53,Female,108296,Premium,1.83,3,4,1
CUST09230,69,Male,142618,Standard,3.71,3,3,0
CUST09231,35,Female,30114,Basic,0.76,2,1,1
CUST09232,67,Female,20637,Basic,1.06,1,2,1
CUST09233,33,Male,58634,Standard,2.22,1,2,1
CUST09234,58,Male,108713,Standard,2.09,2,1,0
CUST09235,35,Female,55776,Basic,2.82,4,5,1
CUST09236,39,Male,43600,Basic,2.16,1,4,0
CUST09237,19,Male,101787,Basic,2.37,2,2,0
CUST09238,38,Male,46809,Standard,3.0,3,1,0
CUST09239,53,Female,43756,Standard,2.14,0,4,0
CUST09240,61,Male,79469,Premium,2.68,0,4,0
CUST09241,56,Female,58368,Standard,1.24,2,1,1
CUST09242,64,Male,97185,Premium,1.31,1,2,1
CUST09243,56,Male,147169,Premium,2.88,0,5,0
CUST09244,46,Female,96902,Standard,2.12,1,2,1
CUST09245,43,Male,31880,Standard,2.17,2,2,0
CUST09246,38,Male,103319,Standard,1.31,2,2,1
CUST09247,34,Male,145214,Standard,1.59,2,2,0
CUST09248,33,Male,77155,Basic,2.29,3,3,0
CUST09249,48,Female,136193,Standard,1.7,0,1,1
CUST09250,68,Female,107762,Premium,1.14,3,5,0
CUST09251,26,Female,126745,Premium,1.15,1,5,0
CUST09252,48,Female,85316,Basic,1.36,2,3,0
CUST09253,31,Female,90856,Basic,1.66,1,5,0
CUST09254,66,Female,28727,Standard,1.72,1,3,1
CUST09255,54,Female,97260,Basic,3.57,2,3,1
CUST09256,19,Male,59211,Standard,2.92,3,5,1
CUST09257,69,Female,105469,Standard,2.3,1,5,0
CUST09258,65,Female,98930,Basic,3.86,1,2,1
CUST09259,63,Female,125256,Basic,1.88,0,3,0
CUST09260,31,Male,61417,Premium,2.48,0,4,0
CUST09261,50,Female,104658,Basic,2.33,2,1,1
CUST09262,52,Female,121673,Basic,2.47,1,2,0
CUST09263,56,Female,82827,Basic,1.25,1,3,0
CUST09264,64,Male,51437,Premium,1.7,2,2,0
CUST09265,68,Female,40519,Standard,1.19,3,2,1
CUST09266,37,Male,27983,Premium,2.41,5,1,1
CUST09267,19,Male,64656,Basic,2.0,3,5,1
CUST09268,68,Male,138099,Basic,0.12,0,5,0
CUST09269,58,Male,25635,Basic,2.51,1,1,1
CUST09270,36,Female,122373,Standard,2.22,2,2,1
CUST09271,54,Male,124555,Premium,3.7,1,3,0
CUST09272,35,Male,129883,Premium,2.93,3,5,0
CUST09273,33,Female,137873,Standard,3.11,2,4,0
CUST09274,21,Male,39622,Premium,0.87,1,3,1
CUST09275,29,Male,143140,Standard,3.12,3,2,1
CUST09276,46,Male,124041,Standard,1.81,1,4,0
CUST09277,24,Male,94975,Premium,1.31,3,3,0
CUST09278,31,Male,113445,Premium,-0.35,0,1,1
CUST09279,29,Male,80666,Standard,3.31,2,4,0
CUST09280,52,Female,120877,Premium,1.72,1,2,1
CUST09281,22,Female,76005,Standard,1.88,3,4,0
CUST09282,34,Female,118429,Premium,2.32,2,1,1
CUST09283,59,Female,127725,Premium,3.86,1,5,0
CUST09284,49,Male,31403,Premium,1.77,4,5,1
CUST09285,27,Male,80477,Premium,1.98,3,5,0
CUST09286,60,Male,119610,Premium,2.97,3,1,0
CUST09287,34,Female,120405,Basic,1.72,2,3,0
CUST09288,22,Female,132985,Basic,1.17,1,1,1
CUST09289,62,Male,85035,Premium,-0.19,1,4,0
CUST09290,59,Male,52903,Premium,3.34,0,3,1
CUST09291,26,Female,112489,Premium,2.24,1,5,0
CUST09292,66,Female,27311,Standard,2.55,4,1,1
CUST09293,50,Female,70611,Basic,1.51,1,2,0
CUST09294,53,Female,117561,Standard,2.68,2,5,0
CUST09295,53,Male,40615,Basic,1.42,0,2,0
CUST09296,35,Female,76808,Basic,2.16,5,3,0
CUST09297,26,Female,53580,Premium,2.11,2,5,0
CUST09298,46,Male,77052,Premium,3.13,0,1,0
CUST09299,67,Male,143731,Standard,2.65,4,2,1
CUST09300,31,Male,111856,Standard,1.37,6,1,1
CUST09301,42,Female,62898,Premium,2.6,1,5,1
CUST09302,32,Female,43952,Premium,1.63,1,1,0
